TIPO_PRODUTO;NOME_PRODUTO;CATEGORIA_REGULATORIA;NUMERO_REGISTRO_PRODUTO;CLASSE_TERAPEUTICA;CNPJ LABORATORIO;LABORATORIO;SITUACAO_REGISTRO;PRINCIPIO_ATIVO
MEDICAMENTO;PSMA - 1007 (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;00402552001289;COMISSÃO NACIONAL DE ENERGIA NUCLEAR;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA 1007 (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;08944601000164;VILLAS BOAS RADIOFÁRMACOS BRASIL S/A;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA 1007 (F18);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;14864868000497;IBF INDUSTRIA BRASILEIRA DE FARMOQUIMICOS S.A;ATIVO;
MEDICAMENTO;PSMA-1007;RADIOFÁRMACO;;AGENTES DIAGNOSTICOS NAO RADIOATIVOS;88630413000109;UNIÃO BRASILEIRA DE EDUCAÇÃO E ASSISTÊNCIA;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA-1007 (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;09240065000340;R2 SOLUÇÕES EM RADIOFARMÁCIA;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA11 (68Ga);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;60448040000122;HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DA USP;ATIVO;GÁLIO (68 GA)
MEDICAMENTO;Radiofes;RADIOFÁRMACO;;;00402552001289;COMISSÃO NACIONAL DE ENERGIA NUCLEAR;ATIVO;FLUORESTRADIOL (18 F)
MEDICAMENTO;flouroestradiol (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;08820007000161;CMR CAMPINAS PHARMA LTDA;ATIVO;
MEDICAMENTO;18F - PSMA - 1007;RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;10862313000102;CMR SALVADOR PHARMA LTDA;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;18F-PSMA1007;RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;08820007000161;CMR CAMPINAS PHARMA LTDA;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;AR SINTÉTICO MEDICINAL;GASES MEDICI;;;03081556000148;OXIGUACU INDUSTRIA E COMERCIO DE GASES LTDA;ATIVO;NITROGÊNIO +  OXIGÊNIO
MEDICAMENTO;Florbetaben (18F);RADIOFÁRMACO;;;88630413000109;UNIÃO BRASILEIRA DE EDUCAÇÃO E ASSISTÊNCIA;ATIVO;
MEDICAMENTO;Gallium-68;RADIOFÁRMACO;;;09240065000340;R2 SOLUÇÕES EM RADIOFARMÁCIA;ATIVO;OCTREOTIDA NOTA ALUMÍNIO (18 F)
MEDICAMENTO;NO_PRODUTO;;;;08944601000245;VILLAS BOAS RADIOFÁRMACOS BRASIL S/A;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;OXIGÊNIO;GASES MEDICI;;;03081556000148;OXIGUACU INDUSTRIA E COMERCIO DE GASES LTDA;ATIVO;OXIGÊNIO
MEDICAMENTO;Octreotato Tetraxetana (68 Ga);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;60448040000122;HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DA USP;ATIVO;OCTREOTATO TETRAXETANA (68 GA)
MEDICAMENTO;PIB (11C);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;60448040000122;HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DA USP;ATIVO;PIBENZOTIAZOL (11 C)
MEDICAMENTO;PSMA - 1007 (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;14864868000144;IBF - INDUSTRIA BRASILEIRA DE FARMOQUIMICOS S.A.;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA - 1007 (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;00402552001289;COMISSÃO NACIONAL DE ENERGIA NUCLEAR;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA 1007 (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;08944601000164;VILLAS BOAS RADIOFÁRMACOS BRASIL S/A;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA 1007 (F18);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;14864868000497;IBF INDUSTRIA BRASILEIRA DE FARMOQUIMICOS S.A;ATIVO;
MEDICAMENTO;PSMA-1007;RADIOFÁRMACO;;AGENTES DIAGNOSTICOS NAO RADIOATIVOS;88630413000109;UNIÃO BRASILEIRA DE EDUCAÇÃO E ASSISTÊNCIA;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA-1007 (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;09240065000340;R2 SOLUÇÕES EM RADIOFARMÁCIA;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA11 (68Ga);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;60448040000122;HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DA USP;ATIVO;GÁLIO (68 GA)
MEDICAMENTO;Radiofes;RADIOFÁRMACO;;;00402552001289;COMISSÃO NACIONAL DE ENERGIA NUCLEAR;ATIVO;FLUORESTRADIOL (18 F)
MEDICAMENTO;flouroestradiol (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;08820007000161;CMR CAMPINAS PHARMA LTDA;ATIVO;
MEDICAMENTO;18F - PSMA - 1007;RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;10862313000102;CMR SALVADOR PHARMA LTDA;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;18F-PSMA1007;RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;08820007000161;CMR CAMPINAS PHARMA LTDA;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;AR SINTÉTICO MEDICINAL;GASES MEDICI;;;03081556000148;OXIGUACU INDUSTRIA E COMERCIO DE GASES LTDA;ATIVO;NITROGÊNIO +  OXIGÊNIO
MEDICAMENTO;ATACAND HCT;NOVO;189770011;ANTI-HIPERTENSIVOS;31327287000192;BIOPAS BRASIL PRODUTOS FARMACEUTICOS LTDA;ATIVO;CANDESARTANA CILEXETILA +  HIDROCLOROTIAZIDA
MEDICAMENTO;Florbetaben (18F);RADIOFÁRMACO;;;88630413000109;UNIÃO BRASILEIRA DE EDUCAÇÃO E ASSISTÊNCIA;ATIVO;
MEDICAMENTO;Gallium-68;RADIOFÁRMACO;;;09240065000340;R2 SOLUÇÕES EM RADIOFARMÁCIA;ATIVO;OCTREOTIDA NOTA ALUMÍNIO (18 F)
MEDICAMENTO;NO_PRODUTO;;;;08944601000245;VILLAS BOAS RADIOFÁRMACOS BRASIL S/A;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;OXIGÊNIO;GASES MEDICI;;;03081556000148;OXIGUACU INDUSTRIA E COMERCIO DE GASES LTDA;ATIVO;OXIGÊNIO
MEDICAMENTO;Octreotato Tetraxetana (68 Ga);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;60448040000122;HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DA USP;ATIVO;OCTREOTATO TETRAXETANA (68 GA)
MEDICAMENTO;PIB (11C);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;60448040000122;HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DA USP;ATIVO;PIBENZOTIAZOL (11 C)
MEDICAMENTO;PSMA - 1007 (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;14864868000144;IBF - INDUSTRIA BRASILEIRA DE FARMOQUIMICOS S.A.;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA - 1007 (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;00402552001289;COMISSÃO NACIONAL DE ENERGIA NUCLEAR;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA 1007 (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;08944601000164;VILLAS BOAS RADIOFÁRMACOS BRASIL S/A;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA 1007 (F18);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;14864868000497;IBF INDUSTRIA BRASILEIRA DE FARMOQUIMICOS S.A;ATIVO;
MEDICAMENTO;PSMA-1007;RADIOFÁRMACO;;AGENTES DIAGNOSTICOS NAO RADIOATIVOS;88630413000109;UNIÃO BRASILEIRA DE EDUCAÇÃO E ASSISTÊNCIA;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA-1007 (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;09240065000340;R2 SOLUÇÕES EM RADIOFARMÁCIA;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA11 (68Ga);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;60448040000122;HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DA USP;ATIVO;GÁLIO (68 GA)
MEDICAMENTO;Radiofes;RADIOFÁRMACO;;;00402552001289;COMISSÃO NACIONAL DE ENERGIA NUCLEAR;ATIVO;FLUORESTRADIOL (18 F)
MEDICAMENTO;flouroestradiol (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;08820007000161;CMR CAMPINAS PHARMA LTDA;ATIVO;
MEDICAMENTO;18F - PSMA - 1007;RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;10862313000102;CMR SALVADOR PHARMA LTDA;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;18F-PSMA1007;RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;08820007000161;CMR CAMPINAS PHARMA LTDA;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;AR SINTÉTICO MEDICINAL;GASES MEDICI;;;03081556000148;OXIGUACU INDUSTRIA E COMERCIO DE GASES LTDA;ATIVO;NITROGÊNIO +  OXIGÊNIO
MEDICAMENTO;Florbetaben (18F);RADIOFÁRMACO;;;88630413000109;UNIÃO BRASILEIRA DE EDUCAÇÃO E ASSISTÊNCIA;ATIVO;
MEDICAMENTO;Gallium-68;RADIOFÁRMACO;;;09240065000340;R2 SOLUÇÕES EM RADIOFARMÁCIA;ATIVO;OCTREOTIDA NOTA ALUMÍNIO (18 F)
MEDICAMENTO;LUROPE;SIMILAR;105730150;ANTITROMBOTICO;60659463002992;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;ATIVO;RIVAROXABANA
MEDICAMENTO;NOVALGINA FLASH;NOVO;186200023;ANALGESICOS NAO NARCOTICOS;38391432000143;OPELLA HEALTHCARE BRAZIL LTDA;ATIVO;DIPIRONA MONOIDRATADA +  CAFEÍNA ANIDRA
MEDICAMENTO;NO_PRODUTO;;;;08944601000245;VILLAS BOAS RADIOFÁRMACOS BRASIL S/A;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;OXIGÊNIO;GASES MEDICI;;;03081556000148;OXIGUACU INDUSTRIA E COMERCIO DE GASES LTDA;ATIVO;OXIGÊNIO
MEDICAMENTO;Octreotato Tetraxetana (68 Ga);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;60448040000122;HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DA USP;ATIVO;OCTREOTATO TETRAXETANA (68 GA)
MEDICAMENTO;PIB (11C);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;60448040000122;HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DA USP;ATIVO;PIBENZOTIAZOL (11 C)
MEDICAMENTO;PSMA - 1007 (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;14864868000144;IBF - INDUSTRIA BRASILEIRA DE FARMOQUIMICOS S.A.;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA - 1007 (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;00402552001289;COMISSÃO NACIONAL DE ENERGIA NUCLEAR;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA 1007 (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;08944601000164;VILLAS BOAS RADIOFÁRMACOS BRASIL S/A;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA 1007 (F18);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;14864868000497;IBF INDUSTRIA BRASILEIRA DE FARMOQUIMICOS S.A;ATIVO;
MEDICAMENTO;PSMA-1007;RADIOFÁRMACO;;AGENTES DIAGNOSTICOS NAO RADIOATIVOS;88630413000109;UNIÃO BRASILEIRA DE EDUCAÇÃO E ASSISTÊNCIA;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA-1007 (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;09240065000340;R2 SOLUÇÕES EM RADIOFARMÁCIA;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA11 (68Ga);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;60448040000122;HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DA USP;ATIVO;GÁLIO (68 GA)
MEDICAMENTO;REZUROCK;NOVO;183260509;IMUNOSSUPRESSORES SELETIVOS;10588595001092;SANOFI MEDLEY FARMACÊUTICA LTDA.;ATIVO;MESILATO DE BELUMOSUDIL
MEDICAMENTO;Radiofes;RADIOFÁRMACO;;;00402552001289;COMISSÃO NACIONAL DE ENERGIA NUCLEAR;ATIVO;FLUORESTRADIOL (18 F)
MEDICAMENTO;acetato de ciproterona + etinilestradiol;GENÉRICO;104971559;ESTROGENOS ASSOCS  A OUTROS FARMACOS EXCLUSIVE ANDROGENOS;60665981000118;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;ATIVO;ACETATO DE CIPROTERONA +  ETINILESTRADIOL
MEDICAMENTO;cloridrato de bupropiona + cloridrato de naltrexona;GENÉRICO;100431553;PREPARAÇÕES ANTIOBESIDADE, EXCLUINDO PRODUTOS DIETÉTICOS;61190096000192;EUROFARMA LABORATORIOS S.A.;ATIVO;CLORIDRATO DE BUPROPIONA +  CLORIDRATO DE NALTREXONA DI-HIDRATADO
MEDICAMENTO;estradiol + drospirenona;GENÉRICO;105730153;ESTROGENOS ASSOCS  A OUTROS FARMACOS EXCLUSIVE ANDROGENOS;60659463002992;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;ATIVO;ESTRADIOL HEMI-HIDRATADO +  DROSPIRENONA
MEDICAMENTO;flouroestradiol (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;08820007000161;CMR CAMPINAS PHARMA LTDA;ATIVO;
MEDICAMENTO;lacosamida;GENÉRICO;100410237;ANTICONVULSIVANTES;49324221000104;FRESENIUS KABI BRASIL LTDA;ATIVO;LACOSAMIDA
MEDICAMENTO;loratadina;GENÉRICO;170420015;ANTI-HISTAMÍNICOS PARA USO SISTÊMICO;18755529000180;MCG INDUSTRIA FARMACEUTICA E IMPORTAÇAO LTDA;ATIVO;LORATADINA
MEDICAMENTO;topiramato;GENÉRICO;123520298;ANTICONVULSIVANTES;73663650000190;RANBAXY FARMACÊUTICA LTDA;ATIVO;TOPIRAMATO
MEDICAMENTO;18F - PSMA - 1007;RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;10862313000102;CMR SALVADOR PHARMA LTDA;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;18F-PSMA1007;RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;08820007000161;CMR CAMPINAS PHARMA LTDA;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;AR SINTÉTICO MEDICINAL;GASES MEDICI;;;03081556000148;OXIGUACU INDUSTRIA E COMERCIO DE GASES LTDA;ATIVO;NITROGÊNIO +  OXIGÊNIO
MEDICAMENTO;Florbetaben (18F);RADIOFÁRMACO;;;88630413000109;UNIÃO BRASILEIRA DE EDUCAÇÃO E ASSISTÊNCIA;ATIVO;
MEDICAMENTO;Gallium-68;RADIOFÁRMACO;;;09240065000340;R2 SOLUÇÕES EM RADIOFARMÁCIA;ATIVO;OCTREOTIDA NOTA ALUMÍNIO (18 F)
MEDICAMENTO;NO_PRODUTO;;;;08944601000245;VILLAS BOAS RADIOFÁRMACOS BRASIL S/A;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;OXIGÊNIO;GASES MEDICI;;;03081556000148;OXIGUACU INDUSTRIA E COMERCIO DE GASES LTDA;ATIVO;OXIGÊNIO
MEDICAMENTO;Octreotato Tetraxetana (68 Ga);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;60448040000122;HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DA USP;ATIVO;OCTREOTATO TETRAXETANA (68 GA)
MEDICAMENTO;PIB (11C);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;60448040000122;HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DA USP;ATIVO;PIBENZOTIAZOL (11 C)
MEDICAMENTO;PSMA - 1007 (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;14864868000144;IBF - INDUSTRIA BRASILEIRA DE FARMOQUIMICOS S.A.;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA - 1007 (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;00402552001289;COMISSÃO NACIONAL DE ENERGIA NUCLEAR;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA 1007 (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;08944601000164;VILLAS BOAS RADIOFÁRMACOS BRASIL S/A;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA 1007 (F18);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;14864868000497;IBF INDUSTRIA BRASILEIRA DE FARMOQUIMICOS S.A;ATIVO;
MEDICAMENTO;PSMA-1007;RADIOFÁRMACO;;AGENTES DIAGNOSTICOS NAO RADIOATIVOS;88630413000109;UNIÃO BRASILEIRA DE EDUCAÇÃO E ASSISTÊNCIA;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA-1007 (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;09240065000340;R2 SOLUÇÕES EM RADIOFARMÁCIA;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA11 (68Ga);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;60448040000122;HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DA USP;ATIVO;GÁLIO (68 GA)
MEDICAMENTO;Radiofes;RADIOFÁRMACO;;;00402552001289;COMISSÃO NACIONAL DE ENERGIA NUCLEAR;ATIVO;FLUORESTRADIOL (18 F)
MEDICAMENTO;flouroestradiol (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;08820007000161;CMR CAMPINAS PHARMA LTDA;ATIVO;
MEDICAMENTO;18F - PSMA - 1007;RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;10862313000102;CMR SALVADOR PHARMA LTDA;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;18F-PSMA1007;RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;08820007000161;CMR CAMPINAS PHARMA LTDA;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;AR SINTÉTICO MEDICINAL;GASES MEDICI;;;03081556000148;OXIGUACU INDUSTRIA E COMERCIO DE GASES LTDA;ATIVO;NITROGÊNIO +  OXIGÊNIO
MEDICAMENTO;Florbetaben (18F);RADIOFÁRMACO;;;88630413000109;UNIÃO BRASILEIRA DE EDUCAÇÃO E ASSISTÊNCIA;ATIVO;
MEDICAMENTO;Gallium-68;RADIOFÁRMACO;;;09240065000340;R2 SOLUÇÕES EM RADIOFARMÁCIA;ATIVO;OCTREOTIDA NOTA ALUMÍNIO (18 F)
MEDICAMENTO;NO_PRODUTO;;;;08944601000245;VILLAS BOAS RADIOFÁRMACOS BRASIL S/A;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;OXIGÊNIO;GASES MEDICI;;;03081556000148;OXIGUACU INDUSTRIA E COMERCIO DE GASES LTDA;ATIVO;OXIGÊNIO
MEDICAMENTO;Octreotato Tetraxetana (68 Ga);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;60448040000122;HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DA USP;ATIVO;OCTREOTATO TETRAXETANA (68 GA)
MEDICAMENTO;PIB (11C);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;60448040000122;HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DA USP;ATIVO;PIBENZOTIAZOL (11 C)
MEDICAMENTO;PSMA - 1007 (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;14864868000144;IBF - INDUSTRIA BRASILEIRA DE FARMOQUIMICOS S.A.;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA - 1007 (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;00402552001289;COMISSÃO NACIONAL DE ENERGIA NUCLEAR;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA 1007 (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;08944601000164;VILLAS BOAS RADIOFÁRMACOS BRASIL S/A;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA 1007 (F18);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;14864868000497;IBF INDUSTRIA BRASILEIRA DE FARMOQUIMICOS S.A;ATIVO;
MEDICAMENTO;PSMA-1007;RADIOFÁRMACO;;AGENTES DIAGNOSTICOS NAO RADIOATIVOS;88630413000109;UNIÃO BRASILEIRA DE EDUCAÇÃO E ASSISTÊNCIA;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA-1007 (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;09240065000340;R2 SOLUÇÕES EM RADIOFARMÁCIA;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA11 (68Ga);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;60448040000122;HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DA USP;ATIVO;GÁLIO (68 GA)
MEDICAMENTO;Radiofes;RADIOFÁRMACO;;;00402552001289;COMISSÃO NACIONAL DE ENERGIA NUCLEAR;ATIVO;FLUORESTRADIOL (18 F)
MEDICAMENTO;flouroestradiol (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;08820007000161;CMR CAMPINAS PHARMA LTDA;ATIVO;
MEDICAMENTO;18F - PSMA - 1007;RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;10862313000102;CMR SALVADOR PHARMA LTDA;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;18F-PSMA1007;RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;08820007000161;CMR CAMPINAS PHARMA LTDA;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;AR SINTÉTICO MEDICINAL;GASES MEDICI;;;03081556000148;OXIGUACU INDUSTRIA E COMERCIO DE GASES LTDA;ATIVO;NITROGÊNIO +  OXIGÊNIO
MEDICAMENTO;Florbetaben (18F);RADIOFÁRMACO;;;88630413000109;UNIÃO BRASILEIRA DE EDUCAÇÃO E ASSISTÊNCIA;ATIVO;
MEDICAMENTO;Gallium-68;RADIOFÁRMACO;;;09240065000340;R2 SOLUÇÕES EM RADIOFARMÁCIA;ATIVO;OCTREOTIDA NOTA ALUMÍNIO (18 F)
MEDICAMENTO;NO_PRODUTO;;;;08944601000245;VILLAS BOAS RADIOFÁRMACOS BRASIL S/A;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;OXIGÊNIO;GASES MEDICI;;;03081556000148;OXIGUACU INDUSTRIA E COMERCIO DE GASES LTDA;ATIVO;OXIGÊNIO
MEDICAMENTO;Octreotato Tetraxetana (68 Ga);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;60448040000122;HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DA USP;ATIVO;OCTREOTATO TETRAXETANA (68 GA)
MEDICAMENTO;PIB (11C);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;60448040000122;HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DA USP;ATIVO;PIBENZOTIAZOL (11 C)
MEDICAMENTO;PSMA - 1007 (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;14864868000144;IBF - INDUSTRIA BRASILEIRA DE FARMOQUIMICOS S.A.;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA - 1007 (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;00402552001289;COMISSÃO NACIONAL DE ENERGIA NUCLEAR;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA 1007 (18F);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;08944601000164;VILLAS BOAS RADIOFÁRMACOS BRASIL S/A;ATIVO;AMESPRO FLUORNICOTINAMIDA (18 F)
MEDICAMENTO;PSMA 1007 (F18);RADIOFÁRMACO;;AGENTES DIAGNOSTICOS RADIOATIVOS;14864868000497;IBF INDUSTRIA BRASILEIRA DE FARMOQUIMICOS S.A;ATIVO;
